wavelength,intensity
697.155172413793,0.75
695.3793103448276,1.5625
693.603448275862,1.8125
691.8275862068965,1.4375
690.0517241379309,1.0625
688.2758620689655,0.75
686.4999999999999,1.0625
684.7241379310344,1.125
682.9482758620688,1.625
681.1724137931034,2.1875
679.3965517241379,1.75
677.6206896551723,1.0
675.8448275862069,1.1875
674.0689655172413,1.375
672.2931034482758,1.3125
670.5172413793102,1.875
668.7413793103448,2.0
666.9655172413792,1.8125
665.1896551724137,1.3125
663.4137931034483,1.375
661.6379310344827,1.3125
659.8620689655172,1.8125
658.0862068965516,1.5625
656.3103448275862,1.75
654.5344827586206,2.0625
652.7586206896551,1.9375
650.9827586206895,1.875
649.2068965517241,1.625
647.4310344827586,1.5625
645.655172413793,1.875
643.8793103448276,0.9375
642.103448275862,0.875
640.3275862068965,1.0
638.5517241379309,1.6875
636.7758620689655,1.1875
634.9999999999999,1.4375
633.2241379310344,1.0
631.4482758620688,1.25
629.6724137931034,1.4375
627.8965517241379,1.5
626.1206896551723,1.8125
624.3448275862069,1.4375
622.5689655172413,1.5625
620.7931034482758,1.5
619.0172413793102,1.5625
617.2413793103448,1.5
615.4655172413792,0.9375
613.6896551724137,1.875
611.9137931034483,1.875
610.1379310344827,1.3125
608.3620689655172,1.9375
606.5862068965516,1.6875
604.8103448275862,1.375
603.0344827586206,2.0
601.2586206896551,2.3125
599.4827586206895,2.0625
597.7068965517241,1.875
595.9310344827585,1.6875
594.155172413793,2.1875
592.3793103448276,2.75
590.603448275862,2.625
588.8275862068965,2.4375
587.0517241379309,2.5625
585.2758620689655,3.1875
583.4999999999999,2.4375
581.7241379310344,2.75
579.9482758620688,3.0
578.1724137931034,3.125
576.3965517241379,3.0
574.6206896551723,3.125
572.8448275862069,3.25
571.0689655172413,3.625
569.2931034482758,3.75
567.5172413793102,3.375
565.7413793103448,3.1875
563.9655172413792,3.9375
562.1896551724137,4.25
560.4137931034481,4.0625
558.6379310344827,4.3125
556.8620689655172,4.25
555.0862068965516,3.8125
553.3103448275862,3.75
551.5344827586206,3.9375
549.7586206896551,4.3125
547.9827586206895,5.625
546.2068965517241,8.875
544.4310344827585,15.625
542.655172413793,21.25
540.8793103448276,23.0625
539.103448275862,16.125
537.3275862068965,9.625
535.5517241379309,5.9375
533.7758620689655,4.5
531.9999999999999,4.125
530.2241379310344,3.25
528.4482758620688,3.1875
526.6724137931034,4.8125
524.8965517241379,3.75
523.1206896551723,3.5
521.3448275862069,3.5
519.5689655172413,2.875
517.7931034482758,2.5
516.0172413793102,2.5625
514.2413793103448,2.5
512.4655172413792,2.375
510.6896551724137,2.75
508.91379310344814,2.875
507.1379310344827,2.25
505.3620689655172,2.6875
503.58620689655163,2.75
501.81034482758616,2.0
500.0344827586206,1.9375
498.2586206896551,1.6875
496.48275862068954,2.125
494.70689655172407,1.9375
492.9310344827585,1.375
491.155172413793,1.5
489.37931034482756,1.75
487.603448275862,1.3125
485.8275862068965,1.5625
484.05172413793093,1.5625
482.27586206896547,1.3125
480.4999999999999,1.25
478.7241379310344,1.375
476.94827586206884,1.75
475.1724137931034,1.6875
473.3965517241378,2.125
471.6206896551723,2.75
469.84482758620686,2.1875
468.0689655172413,1.375
466.2931034482758,1.9375
464.51724137931024,2.1875
462.74137931034477,1.8125
460.9655172413792,1.6875
459.1896551724137,1.125
457.41379310344814,1.25
455.6379310344827,1.5
453.8620689655172,1.625
452.08620689655163,1.6875
450.31034482758616,1.3125
448.5344827586206,1.4375
446.7586206896551,1.8125
444.98275862068954,1.3125
443.20689655172407,1.0625
441.4310344827585,0.625
439.655172413793,1.0625
437.87931034482745,1.9375
436.103448275862,2.1875
434.3275862068965,2.125
432.55172413793093,1.6875
430.77586206896547,1.0625
428.9999999999999,1.3125
427.2241379310344,1.5
425.44827586206884,0.625
423.67241379310326,0.6875
421.8965517241379,1.125
420.1206896551723,1.25
418.34482758620675,1.25
416.5689655172414,1.0625
