wavelength,intensity
697.155172413793,2
695.3793103448276,1
693.603448275862,1
691.8275862068965,2
690.0517241379309,1
688.2758620689655,1
686.4999999999999,1
684.7241379310344,1
682.9482758620688,2
681.1724137931034,2
679.3965517241379,3
677.6206896551723,3
675.8448275862069,2
674.0689655172413,3
672.2931034482758,3
670.5172413793102,3
668.7413793103448,4
666.9655172413792,4
665.1896551724137,4
663.4137931034483,4
661.6379310344827,6
659.8620689655172,6
658.0862068965516,9
656.3103448275862,13
654.5344827586206,20
652.7586206896551,28
650.9827586206895,37
649.2068965517241,47
647.4310344827586,48
645.655172413793,48
643.8793103448276,42
642.103448275862,28
640.3275862068965,17
638.5517241379309,12
636.7758620689655,11
634.9999999999999,11
633.2241379310344,11
631.4482758620688,9
629.6724137931034,9
627.8965517241379,240
626.1206896551723,19
624.3448275862069,17
622.5689655172413,16
620.7931034482758,19
619.0172413793102,23
617.2413793103448,27
615.4655172413792,37
613.6896551724137,62
611.9137931034483,93
610.1379310344827,122
608.3620689655172,148
606.5862068965516,183
604.8103448275862,186
603.0344827586206,204
601.2586206896551,204
599.4827586206895,223
597.7068965517241,213
595.9310344827585,218
594.155172413793,215
592.3793103448276,219
590.603448275862,220
588.8275862068965,217
587.0517241379309,219
585.2758620689655,212
583.4999999999999,220
581.7241379310344,221
579.9482758620688,229
578.1724137931034,229
576.3965517241379,227
574.6206896551723,230
572.8448275862069,230
571.0689655172413,234
569.2931034482758,223
567.5172413793102,226
565.7413793103448,213
563.9655172413792,218
562.1896551724137,212
560.4137931034481,217
558.6379310344827,196
556.8620689655172,187
555.0862068965516,184
553.3103448275862,178
551.5344827586206,177
549.7586206896551,176
547.9827586206895,179
546.2068965517241,182
544.4310344827585,186
542.655172413793,187
540.8793103448276,184
539.103448275862,180
537.3275862068965,176
535.5517241379309,169
533.7758620689655,166
531.9999999999999,153
530.2241379310344,150
528.4482758620688,123
526.6724137931034,96
524.8965517241379,50
523.1206896551723,29
521.3448275862069,21
519.5689655172413,17
517.7931034482758,13
516.0172413793102,11
514.2413793103448,10
512.4655172413792,10
510.6896551724137,10
508.91379310344814,8
507.1379310344827,7
505.3620689655172,7
503.58620689655163,6
501.81034482758616,5
500.0344827586206,5
498.2586206896551,4
496.48275862068954,4
494.70689655172407,4
492.9310344827585,4
491.155172413793,5
489.37931034482756,5
487.603448275862,3
485.8275862068965,6
484.05172413793093,5
482.27586206896547,2
480.4999999999999,2
478.7241379310344,1
476.94827586206884,1
475.1724137931034,1
473.3965517241378,1
471.6206896551723,2
469.84482758620686,1
468.0689655172413,1
466.2931034482758,2
464.51724137931024,1
462.74137931034477,1
460.9655172413792,1
459.1896551724137,1
457.41379310344814,1
455.6379310344827,1
453.8620689655172,1
452.08620689655163,2
450.31034482758616,2
448.5344827586206,2
446.7586206896551,1
444.98275862068954,1
443.20689655172407,1
441.4310344827585,0
439.655172413793,1
437.87931034482745,1
436.103448275862,1
434.3275862068965,1
432.55172413793093,1
430.77586206896547,2
428.9999999999999,2
427.2241379310344,3
425.44827586206884,0
423.67241379310326,1
421.8965517241379,1
420.1206896551723,1
418.34482758620675,2
416.5689655172414,1
,
