wavelength,intensity
697.155172413793,5
695.3793103448276,6
693.603448275862,5
691.8275862068965,5
690.0517241379309,3
688.2758620689655,4
686.4999999999999,5
684.7241379310344,4
682.9482758620688,4
681.1724137931034,4
679.3965517241379,5
677.6206896551723,5
675.8448275862069,5
674.0689655172413,4
672.2931034482758,6
670.5172413793102,6
668.7413793103448,5
666.9655172413792,5
665.1896551724137,4
663.4137931034483,3
661.6379310344827,4
659.8620689655172,4
658.0862068965516,4
656.3103448275862,5
654.5344827586206,5
652.7586206896551,6
650.9827586206895,5
649.2068965517241,3
647.4310344827586,6
645.655172413793,6
643.8793103448276,5
642.103448275862,4
640.3275862068965,5
638.5517241379309,5
636.7758620689655,6
634.9999999999999,5
633.2241379310344,4
631.4482758620688,5
629.6724137931034,6
627.8965517241379,7
626.1206896551723,8
624.3448275862069,7
622.5689655172413,8
620.7931034482758,12
619.0172413793102,7
617.2413793103448,9
615.4655172413792,12
613.6896551724137,9
611.9137931034483,8
610.1379310344827,7
608.3620689655172,9
606.5862068965516,10
604.8103448275862,9
603.0344827586206,9
601.2586206896551,9
599.4827586206895,11
597.7068965517241,10
595.9310344827585,11
594.155172413793,12
592.3793103448276,13
590.603448275862,14
588.8275862068965,13
587.0517241379309,17
585.2758620689655,30
583.4999999999999,52
581.7241379310344,80
579.9482758620688,111
578.1724137931034,92
576.3965517241379,79
574.6206896551723,91
572.8448275862069,34
571.0689655172413,17
569.2931034482758,12
567.5172413793102,9
565.7413793103448,13
563.9655172413792,15
562.1896551724137,14
560.4137931034481,14
558.6379310344827,11
556.8620689655172,11
555.0862068965516,10
553.3103448275862,10
551.5344827586206,9
549.7586206896551,10
547.9827586206895,9
546.2068965517241,8
544.4310344827585,8
542.655172413793,8
540.8793103448276,10
539.103448275862,10
537.3275862068965,8
535.5517241379309,5
533.7758620689655,6
531.9999999999999,5
530.2241379310344,7
528.4482758620688,7
526.6724137931034,12
524.8965517241379,7
523.1206896551723,6
521.3448275862069,4
519.5689655172413,3
517.7931034482758,5
516.0172413793102,5
514.2413793103448,5
512.4655172413792,5
510.6896551724137,4
508.91379310344814,4
507.1379310344827,4
505.3620689655172,3
503.58620689655163,3
501.81034482758616,3
500.0344827586206,3
498.2586206896551,4
496.48275862068954,1
494.70689655172407,1
492.9310344827585,2
491.155172413793,3
489.37931034482756,3
487.603448275862,2
485.8275862068965,2
484.05172413793093,2
482.27586206896547,2
480.4999999999999,2
478.7241379310344,2
476.94827586206884,5
475.1724137931034,3
473.3965517241378,2
471.6206896551723,6
469.84482758620686,2
468.0689655172413,2
466.2931034482758,2
464.51724137931024,4
462.74137931034477,3
460.9655172413792,4
459.1896551724137,4
457.41379310344814,5
455.6379310344827,4
453.8620689655172,1
452.08620689655163,1
450.31034482758616,1
448.5344827586206,1
446.7586206896551,1
444.98275862068954,1
443.20689655172407,1
441.4310344827585,0
439.655172413793,1
437.87931034482745,1
436.103448275862,1
434.3275862068965,1
432.55172413793093,1
430.77586206896547,1
428.9999999999999,2
427.2241379310344,3
425.44827586206884,1
423.67241379310326,1
421.8965517241379,1
420.1206896551723,1
418.34482758620675,1
416.5689655172414,3
