wavelength,intensity
697.155172413793,14
695.3793103448276,27
693.603448275862,18
691.8275862068965,13
690.0517241379309,5
688.2758620689655,2
686.4999999999999,1
684.7241379310344,2
682.9482758620688,2
681.1724137931034,3
679.3965517241379,3
677.6206896551723,3
675.8448275862069,2
674.0689655172413,2
672.2931034482758,2
670.5172413793102,2
668.7413793103448,2
666.9655172413792,3
665.1896551724137,2
663.4137931034483,2
661.6379310344827,2
659.8620689655172,2
658.0862068965516,1
656.3103448275862,3
654.5344827586206,3
652.7586206896551,2
650.9827586206895,2
649.2068965517241,2
647.4310344827586,2
645.655172413793,3
643.8793103448276,3
642.103448275862,2
640.3275862068965,3
638.5517241379309,4
636.7758620689655,2
634.9999999999999,2
633.2241379310344,3
631.4482758620688,2
629.6724137931034,3
627.8965517241379,2
626.1206896551723,3
624.3448275862069,3
622.5689655172413,4
620.7931034482758,4
619.0172413793102,3
617.2413793103448,2
615.4655172413792,2
613.6896551724137,2
611.9137931034483,3
610.1379310344827,3
608.3620689655172,4
606.5862068965516,3
604.8103448275862,4
603.0344827586206,2
601.2586206896551,4
599.4827586206895,4
597.7068965517241,4
595.9310344827585,6
594.155172413793,3
592.3793103448276,3
590.603448275862,3
588.8275862068965,3
587.0517241379309,4
585.2758620689655,5
583.4999999999999,5
581.7241379310344,4
579.9482758620688,6
578.1724137931034,7
576.3965517241379,7
574.6206896551723,4
572.8448275862069,4
571.0689655172413,5
569.2931034482758,4
567.5172413793102,5
565.7413793103448,6
563.9655172413792,4
562.1896551724137,5
560.4137931034481,6
558.6379310344827,5
556.8620689655172,5
555.0862068965516,4
553.3103448275862,5
551.5344827586206,5
549.7586206896551,4
547.9827586206895,5
546.2068965517241,6
544.4310344827585,4
542.655172413793,4
540.8793103448276,5
539.103448275862,5
537.3275862068965,5
535.5517241379309,5
533.7758620689655,6
531.9999999999999,6
530.2241379310344,5
528.4482758620688,10
526.6724137931034,9
524.8965517241379,9
523.1206896551723,17
521.3448275862069,34
519.5689655172413,27
517.7931034482758,24
516.0172413793102,21
514.2413793103448,18
512.4655172413792,22
510.6896551724137,11
508.91379310344814,9
507.1379310344827,4
505.3620689655172,4
503.58620689655163,3
501.81034482758616,2
500.0344827586206,3
498.2586206896551,2
496.48275862068954,3
494.70689655172407,2
492.9310344827585,2
491.155172413793,2
489.37931034482756,2
487.603448275862,3
485.8275862068965,3
484.05172413793093,1
482.27586206896547,1
480.4999999999999,1
478.7241379310344,2
476.94827586206884,1
475.1724137931034,1
473.3965517241378,1
471.6206896551723,1
469.84482758620686,2
468.0689655172413,1
466.2931034482758,1
464.51724137931024,1
462.74137931034477,2
460.9655172413792,1
459.1896551724137,1
457.41379310344814,1
455.6379310344827,0
453.8620689655172,0
452.08620689655163,0
450.31034482758616,1
448.5344827586206,1
446.7586206896551,1
444.98275862068954,1
443.20689655172407,2
441.4310344827585,1
439.655172413793,0
437.87931034482745,0
436.103448275862,1
434.3275862068965,1
432.55172413793093,2
430.77586206896547,2
428.9999999999999,1
427.2241379310344,0
425.44827586206884,0
423.67241379310326,0
421.8965517241379,1
420.1206896551723,2
418.34482758620675,2
416.5689655172414,1
