wavelength,intensity
697.155172413793,1
695.3793103448276,1
693.603448275862,1
691.8275862068965,1
690.0517241379309,1
688.2758620689655,0
686.4999999999999,2
684.7241379310344,1
682.9482758620688,1
681.1724137931034,1
679.3965517241379,1
677.6206896551723,2
675.8448275862069,2
674.0689655172413,4
672.2931034482758,3
670.5172413793102,2
668.7413793103448,3
666.9655172413792,2
665.1896551724137,1
663.4137931034483,2
661.6379310344827,3
659.8620689655172,4
658.0862068965516,4
656.3103448275862,3
654.5344827586206,4
652.7586206896551,5
650.9827586206895,3
649.2068965517241,3
647.4310344827586,3
645.655172413793,4
643.8793103448276,4
642.103448275862,3
640.3275862068965,4
638.5517241379309,4
636.7758620689655,3
634.9999999999999,6
633.2241379310344,4
631.4482758620688,6
629.6724137931034,7
627.8965517241379,8
626.1206896551723,8
624.3448275862069,8
622.5689655172413,9
620.7931034482758,13
619.0172413793102,15
617.2413793103448,23
615.4655172413792,31
613.6896551724137,42
611.9137931034483,52
610.1379310344827,70
608.3620689655172,84
606.5862068965516,106
604.8103448275862,126
603.0344827586206,149
601.2586206896551,176
599.4827586206895,186
597.7068965517241,198
595.9310344827585,194
594.155172413793,209
592.3793103448276,211
590.603448275862,223
588.8275862068965,226
587.0517241379309,223
585.2758620689655,224
583.4999999999999,222
581.7241379310344,226
579.9482758620688,224
578.1724137931034,222
576.3965517241379,210
574.6206896551723,207
572.8448275862069,207
571.0689655172413,206
569.2931034482758,202
567.5172413793102,198
565.7413793103448,195
563.9655172413792,192
562.1896551724137,192
560.4137931034481,187
558.6379310344827,181
556.8620689655172,176
555.0862068965516,174
553.3103448275862,172
551.5344827586206,173
549.7586206896551,171
547.9827586206895,174
546.2068965517241,173
544.4310344827585,176
542.655172413793,176
540.8793103448276,177
539.103448275862,175
537.3275862068965,176
535.5517241379309,179
533.7758620689655,175
531.9999999999999,177
530.2241379310344,177
528.4482758620688,179
526.6724137931034,178
524.8965517241379,181
523.1206896551723,182
521.3448275862069,180
519.5689655172413,180
517.7931034482758,178
516.0172413793102,176
514.2413793103448,175
512.4655172413792,174
510.6896551724137,171
508.91379310344814,165
507.1379310344827,149
505.3620689655172,113
503.58620689655163,76
501.81034482758616,36
500.0344827586206,22
498.2586206896551,14
496.48275862068954,12
494.70689655172407,10
492.9310344827585,8
491.155172413793,6
489.37931034482756,4
487.603448275862,4
485.8275862068965,5
484.05172413793093,5
482.27586206896547,5
480.4999999999999,4
478.7241379310344,3
476.94827586206884,3
475.1724137931034,3
473.3965517241378,3
471.6206896551723,3
469.84482758620686,2
468.0689655172413,2
466.2931034482758,3
464.51724137931024,2
462.74137931034477,2
460.9655172413792,3
459.1896551724137,1
457.41379310344814,1
455.6379310344827,1
453.8620689655172,1
452.08620689655163,2
450.31034482758616,2
448.5344827586206,1
446.7586206896551,2
444.98275862068954,2
443.20689655172407,1
441.4310344827585,1
439.655172413793,1
437.87931034482745,1
436.103448275862,2
434.3275862068965,2
432.55172413793093,1
430.77586206896547,1
428.9999999999999,2
427.2241379310344,2
425.44827586206884,1
423.67241379310326,0
421.8965517241379,2
420.1206896551723,2
418.34482758620675,1
416.5689655172414,1
