wavelength,intensity
697.155172413793,0.5
695.3793103448276,0.75
693.603448275862,0.375
691.8275862068965,0.625
690.0517241379309,0.625
688.2758620689655,1.0
686.4999999999999,1.75
684.7241379310344,1.625
682.9482758620688,1.875
681.1724137931034,2.875
679.3965517241379,3.25
677.6206896551723,2.625
675.8448275862069,2.625
674.0689655172413,2.0
672.2931034482758,2.125
670.5172413793102,3.25
668.7413793103448,3.875
666.9655172413792,3.75
665.1896551724137,2.125
663.4137931034483,1.875
661.6379310344827,2.375
659.8620689655172,2.625
658.0862068965516,2.75
656.3103448275862,3.125
654.5344827586206,2.75
652.7586206896551,2.875
650.9827586206895,3.0
649.2068965517241,3.25
647.4310344827586,2.875
645.655172413793,2.5
643.8793103448276,2.0
642.103448275862,1.75
640.3275862068965,2.5
638.5517241379309,2.25
636.7758620689655,1.5
634.9999999999999,2.125
633.2241379310344,1.875
631.4482758620688,2.125
629.6724137931034,2.875
627.8965517241379,2.25
626.1206896551723,2.25
624.3448275862069,3.25
622.5689655172413,3.125
620.7931034482758,3.125
619.0172413793102,2.5
617.2413793103448,2.625
615.4655172413792,3.5
613.6896551724137,4.375
611.9137931034483,4.25
610.1379310344827,5.375
608.3620689655172,5.25
606.5862068965516,6.0
604.8103448275862,5.625
603.0344827586206,6.25
601.2586206896551,6.75
599.4827586206895,6.75
597.7068965517241,6.75
595.9310344827585,7.375
594.155172413793,8.875
592.3793103448276,8.5
590.603448275862,8.0
588.8275862068965,9.125
587.0517241379309,10.125
585.2758620689655,12.0
583.4999999999999,13.25
581.7241379310344,13.625
579.9482758620688,14.75
578.1724137931034,15.375
576.3965517241379,14.625
574.6206896551723,16.5
572.8448275862069,17.375
571.0689655172413,19.375
569.2931034482758,24.25
567.5172413793102,36.875
565.7413793103448,57.5
563.9655172413792,89.5
562.1896551724137,124.625
560.4137931034481,131.0
558.6379310344827,113.375
556.8620689655172,77.375
555.0862068965516,44.125
553.3103448275862,28.75
551.5344827586206,22.125
549.7586206896551,19.5
547.9827586206895,18.25
546.2068965517241,16.75
544.4310344827585,17.75
542.655172413793,17.625
540.8793103448276,16.5
539.103448275862,16.625
537.3275862068965,14.75
535.5517241379309,14.5
533.7758620689655,14.25
531.9999999999999,13.125
530.2241379310344,13.5
528.4482758620688,13.625
526.6724137931034,15.0
524.8965517241379,14.875
523.1206896551723,14.375
521.3448275862069,13.75
519.5689655172413,12.0
517.7931034482758,12.25
516.0172413793102,14.0
514.2413793103448,11.0
512.4655172413792,10.0
510.6896551724137,9.0
508.91379310344814,8.75
507.1379310344827,9.875
505.3620689655172,9.625
503.58620689655163,10.25
501.81034482758616,8.125
500.0344827586206,7.375
498.2586206896551,7.0
496.48275862068954,7.5
494.70689655172407,6.625
492.9310344827585,5.625
491.155172413793,5.375
489.37931034482756,5.375
487.603448275862,5.125
485.8275862068965,4.5
484.05172413793093,4.875
482.27586206896547,5.625
480.4999999999999,5.25
478.7241379310344,3.875
476.94827586206884,4.0
475.1724137931034,3.875
473.3965517241378,4.25
471.6206896551723,4.125
469.84482758620686,2.75
468.0689655172413,2.875
466.2931034482758,3.125
464.51724137931024,3.25
462.74137931034477,2.875
460.9655172413792,2.625
459.1896551724137,3.25
457.41379310344814,3.375
455.6379310344827,3.625
453.8620689655172,3.625
452.08620689655163,3.75
450.31034482758616,4.25
448.5344827586206,5.125
446.7586206896551,7.875
444.98275862068954,9.125
443.20689655172407,9.375
441.4310344827585,8.375
439.655172413793,7.375
437.87931034482745,5.125
436.103448275862,3.875
434.3275862068965,2.75
432.55172413793093,2.125
430.77586206896547,1.75
428.9999999999999,1.125
427.2241379310344,1.25
425.44827586206884,1.625
423.67241379310326,1.625
421.8965517241379,1.5
420.1206896551723,1.25
418.34482758620675,1.25
416.5689655172414,1.5
