wavelength,intensity
697.155172413793,0.625
695.3793103448276,1.375
693.603448275862,1.5
691.8275862068965,1.875
690.0517241379309,1.25
688.2758620689655,2.25
686.4999999999999,2.5
684.7241379310344,2.5
682.9482758620688,2.5
681.1724137931034,2.875
679.3965517241379,2.0
677.6206896551723,2.0
675.8448275862069,2.625
674.0689655172413,2.5
672.2931034482758,1.875
670.5172413793102,2.5
668.7413793103448,3.125
666.9655172413792,2.625
665.1896551724137,2.25
663.4137931034483,2.25
661.6379310344827,2.125
659.8620689655172,2.5
658.0862068965516,2.75
656.3103448275862,2.25
654.5344827586206,2.0
652.7586206896551,2.875
650.9827586206895,2.0
649.2068965517241,1.625
647.4310344827586,2.0
645.655172413793,1.5
643.8793103448276,1.0
642.103448275862,1.5
640.3275862068965,2.125
638.5517241379309,2.875
636.7758620689655,1.875
634.9999999999999,1.75
633.2241379310344,2.25
631.4482758620688,2.75
629.6724137931034,2.875
627.8965517241379,2.25
626.1206896551723,3.625
624.3448275862069,4.375
622.5689655172413,3.625
620.7931034482758,2.625
619.0172413793102,3.5
617.2413793103448,3.375
615.4655172413792,3.125
613.6896551724137,5.875
611.9137931034483,4.875
610.1379310344827,5.0
608.3620689655172,5.625
606.5862068965516,7.0
604.8103448275862,6.25
603.0344827586206,6.0
601.2586206896551,6.5
599.4827586206895,7.375
597.7068965517241,8.0
595.9310344827585,6.625
594.155172413793,7.125
592.3793103448276,8.75
590.603448275862,9.375
588.8275862068965,10.0
587.0517241379309,9.625
585.2758620689655,11.125
583.4999999999999,13.375
581.7241379310344,12.5
579.9482758620688,14.0
578.1724137931034,16.0
576.3965517241379,17.375
574.6206896551723,20.75
572.8448275862069,26.625
571.0689655172413,42.625
569.2931034482758,78.125
567.5172413793102,108.25
565.7413793103448,115.125
563.9655172413792,97.25
562.1896551724137,62.75
560.4137931034481,36.125
558.6379310344827,24.875
556.8620689655172,21.125
555.0862068965516,16.875
553.3103448275862,16.0
551.5344827586206,16.75
549.7586206896551,14.375
547.9827586206895,13.25
546.2068965517241,15.25
544.4310344827585,16.375
542.655172413793,15.875
540.8793103448276,16.375
539.103448275862,14.5
537.3275862068965,15.375
535.5517241379309,15.375
533.7758620689655,13.0
531.9999999999999,10.75
530.2241379310344,13.5
528.4482758620688,14.25
526.6724137931034,14.375
524.8965517241379,14.0
523.1206896551723,12.5
521.3448275862069,11.0
519.5689655172413,9.375
517.7931034482758,10.25
516.0172413793102,11.0
514.2413793103448,9.0
512.4655172413792,9.5
510.6896551724137,8.875
508.91379310344814,8.625
507.1379310344827,8.625
505.3620689655172,7.25
503.58620689655163,7.5
501.81034482758616,6.75
500.0344827586206,5.625
498.2586206896551,5.0
496.48275862068954,4.75
494.70689655172407,5.25
492.9310344827585,5.75
491.155172413793,4.875
489.37931034482756,5.125
487.603448275862,3.875
485.8275862068965,3.25
484.05172413793093,3.25
482.27586206896547,3.125
480.4999999999999,3.375
478.7241379310344,4.0
476.94827586206884,4.25
475.1724137931034,3.625
473.3965517241378,3.0
471.6206896551723,3.375
469.84482758620686,3.25
468.0689655172413,3.375
466.2931034482758,2.625
464.51724137931024,1.75
462.74137931034477,1.5
460.9655172413792,1.875
459.1896551724137,2.5
457.41379310344814,3.5
455.6379310344827,5.5
453.8620689655172,6.875
452.08620689655163,8.625
450.31034482758616,9.5
448.5344827586206,9.375
446.7586206896551,8.875
444.98275862068954,5.875
443.20689655172407,3.25
441.4310344827585,2.0
439.655172413793,1.625
437.87931034482745,2.375
436.103448275862,2.625
434.3275862068965,1.625
432.55172413793093,1.125
430.77586206896547,1.375
428.9999999999999,1.625
427.2241379310344,1.375
425.44827586206884,1.625
423.67241379310326,1.625
421.8965517241379,1.25
420.1206896551723,0.875
418.34482758620675,0.5
416.5689655172414,0.75
