wavelength,intensity
697.155172413793,0.625
695.3793103448276,1.125
693.603448275862,1.125
691.8275862068965,1.125
690.0517241379309,0.625
688.2758620689655,0.75
686.4999999999999,1.375
684.7241379310344,1.375
682.9482758620688,0.875
681.1724137931034,0.875
679.3965517241379,1.375
677.6206896551723,1.5
675.8448275862069,1.125
674.0689655172413,1.25
672.2931034482758,1.375
670.5172413793102,1.875
668.7413793103448,2.5
666.9655172413792,1.875
665.1896551724137,1.375
663.4137931034483,1.125
661.6379310344827,1.375
659.8620689655172,2.0
658.0862068965516,2.375
656.3103448275862,2.125
654.5344827586206,1.375
652.7586206896551,1.375
650.9827586206895,3.0
649.2068965517241,2.875
647.4310344827586,1.625
645.655172413793,1.625
643.8793103448276,1.25
642.103448275862,1.625
640.3275862068965,2.0
638.5517241379309,2.25
636.7758620689655,1.5
634.9999999999999,1.75
633.2241379310344,1.875
631.4482758620688,1.75
629.6724137931034,2.0
627.8965517241379,2.0
626.1206896551723,2.25
624.3448275862069,2.75
622.5689655172413,2.75
620.7931034482758,2.25
619.0172413793102,2.75
617.2413793103448,3.0
615.4655172413792,3.0
613.6896551724137,2.625
611.9137931034483,2.875
610.1379310344827,3.75
608.3620689655172,4.75
606.5862068965516,6.0
604.8103448275862,6.0
603.0344827586206,5.75
601.2586206896551,6.875
599.4827586206895,8.125
597.7068965517241,6.875
595.9310344827585,6.125
594.155172413793,8.125
592.3793103448276,8.125
590.603448275862,7.625
588.8275862068965,8.625
587.0517241379309,9.375
585.2758620689655,8.625
583.4999999999999,9.5
581.7241379310344,9.25
579.9482758620688,10.25
578.1724137931034,10.375
576.3965517241379,10.625
574.6206896551723,12.125
572.8448275862069,12.125
571.0689655172413,11.25
569.2931034482758,12.0
567.5172413793102,13.125
565.7413793103448,12.375
563.9655172413792,12.25
562.1896551724137,13.875
560.4137931034481,13.625
558.6379310344827,14.625
556.8620689655172,14.5
555.0862068965516,12.875
553.3103448275862,14.0
551.5344827586206,13.625
549.7586206896551,12.375
547.9827586206895,14.375
546.2068965517241,14.5
544.4310344827585,14.5
542.655172413793,15.5
540.8793103448276,16.625
539.103448275862,16.125
537.3275862068965,18.0
535.5517241379309,21.125
533.7758620689655,24.75
531.9999999999999,31.25
530.2241379310344,48.375
528.4482758620688,79.625
526.6724137931034,113.5
524.8965517241379,118.125
523.1206896551723,92.625
521.3448275862069,60.625
519.5689655172413,35.25
517.7931034482758,21.0
516.0172413793102,15.25
514.2413793103448,13.0
512.4655172413792,12.625
510.6896551724137,10.875
508.91379310344814,10.75
507.1379310344827,9.125
505.3620689655172,7.75
503.58620689655163,8.375
501.81034482758616,6.625
500.0344827586206,6.125
498.2586206896551,5.625
496.48275862068954,5.375
494.70689655172407,5.25
492.9310344827585,5.0
491.155172413793,5.0
489.37931034482756,3.75
487.603448275862,3.25
485.8275862068965,4.125
484.05172413793093,3.5
482.27586206896547,3.625
480.4999999999999,3.375
478.7241379310344,2.375
476.94827586206884,2.5
475.1724137931034,2.875
473.3965517241378,2.375
471.6206896551723,2.0
469.84482758620686,1.875
468.0689655172413,1.625
466.2931034482758,2.0
464.51724137931024,2.375
462.74137931034477,1.5
460.9655172413792,1.0
459.1896551724137,1.125
457.41379310344814,1.75
455.6379310344827,1.75
453.8620689655172,2.25
452.08620689655163,1.875
450.31034482758616,1.375
448.5344827586206,1.625
446.7586206896551,1.625
444.98275862068954,1.5
443.20689655172407,1.375
441.4310344827585,1.0
439.655172413793,1.625
437.87931034482745,1.875
436.103448275862,1.625
434.3275862068965,1.875
432.55172413793093,0.875
430.77586206896547,1.125
428.9999999999999,1.5
427.2241379310344,1.375
425.44827586206884,1.25
423.67241379310326,1.5
421.8965517241379,1.0
420.1206896551723,0.875
418.34482758620675,1.25
416.5689655172414,2.625
