wavelength,intensity
697.155172413793,0.75
695.3793103448276,0.75
693.603448275862,0.875
691.8275862068965,1.375
690.0517241379309,1.25
688.2758620689655,1.5
686.4999999999999,1.625
684.7241379310344,1.75
682.9482758620688,1.375
681.1724137931034,1.75
679.3965517241379,1.75
677.6206896551723,2.125
675.8448275862069,2.625
674.0689655172413,2.0
672.2931034482758,2.0
670.5172413793102,2.25
668.7413793103448,2.875
666.9655172413792,2.875
665.1896551724137,2.25
663.4137931034483,2.125
661.6379310344827,3.125
659.8620689655172,3.0
658.0862068965516,3.125
656.3103448275862,3.375
654.5344827586206,3.125
652.7586206896551,2.875
650.9827586206895,2.75
649.2068965517241,3.0
647.4310344827586,3.5
645.655172413793,3.25
643.8793103448276,2.75
642.103448275862,2.875
640.3275862068965,3.25
638.5517241379309,3.625
636.7758620689655,3.0
634.9999999999999,2.375
633.2241379310344,2.25
631.4482758620688,2.625
629.6724137931034,3.125
627.8965517241379,2.625
626.1206896551723,2.625
624.3448275862069,4.0
622.5689655172413,4.25
620.7931034482758,3.875
619.0172413793102,3.375
617.2413793103448,4.0
615.4655172413792,3.875
613.6896551724137,5.75
611.9137931034483,6.0
610.1379310344827,6.0
608.3620689655172,6.125
606.5862068965516,5.625
604.8103448275862,5.75
603.0344827586206,6.75
601.2586206896551,8.25
599.4827586206895,9.0
597.7068965517241,7.875
595.9310344827585,7.625
594.155172413793,8.75
592.3793103448276,10.125
590.603448275862,10.5
588.8275862068965,10.5
587.0517241379309,12.375
585.2758620689655,11.75
583.4999999999999,11.125
581.7241379310344,12.75
579.9482758620688,14.125
578.1724137931034,14.375
576.3965517241379,14.75
574.6206896551723,16.0
572.8448275862069,16.25
571.0689655172413,18.625
569.2931034482758,22.125
567.5172413793102,25.625
565.7413793103448,30.0
563.9655172413792,47.0
562.1896551724137,78.375
560.4137931034481,111.5
558.6379310344827,129.0
556.8620689655172,121.125
555.0862068965516,93.5
553.3103448275862,65.0
551.5344827586206,39.625
549.7586206896551,28.0
547.9827586206895,22.375
546.2068965517241,19.75
544.4310344827585,19.375
542.655172413793,19.75
540.8793103448276,18.625
539.103448275862,16.5
537.3275862068965,18.0
535.5517241379309,17.0
533.7758620689655,15.125
531.9999999999999,13.75
530.2241379310344,11.875
528.4482758620688,13.75
526.6724137931034,15.625
524.8965517241379,15.25
523.1206896551723,12.375
521.3448275862069,11.75
519.5689655172413,11.0
517.7931034482758,11.625
516.0172413793102,10.875
514.2413793103448,10.5
512.4655172413792,10.0
510.6896551724137,9.875
508.91379310344814,8.75
507.1379310344827,8.25
505.3620689655172,7.75
503.58620689655163,8.25
501.81034482758616,7.125
500.0344827586206,6.5
498.2586206896551,7.375
496.48275862068954,6.625
494.70689655172407,6.0
492.9310344827585,5.625
491.155172413793,5.0
489.37931034482756,5.0
487.603448275862,4.0
485.8275862068965,4.25
484.05172413793093,4.25
482.27586206896547,4.125
480.4999999999999,4.375
478.7241379310344,4.375
476.94827586206884,4.0
475.1724137931034,3.875
473.3965517241378,3.875
471.6206896551723,4.125
469.84482758620686,3.125
468.0689655172413,2.875
466.2931034482758,3.125
464.51724137931024,2.625
462.74137931034477,2.25
460.9655172413792,2.125
459.1896551724137,2.875
457.41379310344814,3.75
455.6379310344827,3.75
453.8620689655172,2.75
452.08620689655163,3.125
450.31034482758616,2.625
448.5344827586206,2.75
446.7586206896551,4.375
444.98275862068954,5.5
443.20689655172407,7.0
441.4310344827585,8.875
439.655172413793,10.0
437.87931034482745,8.0
436.103448275862,5.125
434.3275862068965,3.375
432.55172413793093,2.875
430.77586206896547,2.0
428.9999999999999,2.0
427.2241379310344,1.75
425.44827586206884,1.75
423.67241379310326,2.25
421.8965517241379,1.625
420.1206896551723,0.875
418.34482758620675,0.375
416.5689655172414,0.75
