wavelength,intensity
697.155172413793,2.5
695.3793103448276,2.75
693.603448275862,3.5
691.8275862068965,4.0
690.0517241379309,3.375
688.2758620689655,3.125
686.4999999999999,2.875
684.7241379310344,3.0
682.9482758620688,3.125
681.1724137931034,2.875
679.3965517241379,2.75
677.6206896551723,2.75
675.8448275862069,3.0
674.0689655172413,3.125
672.2931034482758,2.625
670.5172413793102,2.375
668.7413793103448,3.0
666.9655172413792,3.75
665.1896551724137,2.75
663.4137931034483,2.75
661.6379310344827,2.875
659.8620689655172,2.75
658.0862068965516,3.625
656.3103448275862,3.375
654.5344827586206,2.625
652.7586206896551,2.125
650.9827586206895,3.375
649.2068965517241,3.75
647.4310344827586,3.375
645.655172413793,4.25
643.8793103448276,4.625
642.103448275862,4.0
640.3275862068965,3.625
638.5517241379309,3.5
636.7758620689655,4.125
634.9999999999999,3.5
633.2241379310344,3.5
631.4482758620688,4.875
629.6724137931034,5.125
627.8965517241379,4.375
626.1206896551723,5.125
624.3448275862069,4.75
622.5689655172413,5.5
620.7931034482758,6.625
619.0172413793102,6.875
617.2413793103448,8.25
615.4655172413792,9.0
613.6896551724137,11.625
611.9137931034483,15.375
610.1379310344827,22.0
608.3620689655172,26.5
606.5862068965516,23.875
604.8103448275862,18.875
603.0344827586206,15.5
601.2586206896551,13.625
599.4827586206895,15.0
597.7068965517241,13.875
595.9310344827585,12.375
594.155172413793,14.375
592.3793103448276,16.875
590.603448275862,15.625
588.8275862068965,17.0
587.0517241379309,16.5
585.2758620689655,16.75
583.4999999999999,14.75
581.7241379310344,14.625
579.9482758620688,17.125
578.1724137931034,17.25
576.3965517241379,17.5
574.6206896551723,17.25
572.8448275862069,16.5
571.0689655172413,18.625
569.2931034482758,18.625
567.5172413793102,18.0
565.7413793103448,15.875
563.9655172413792,18.375
562.1896551724137,19.625
560.4137931034481,19.375
558.6379310344827,19.125
556.8620689655172,18.25
555.0862068965516,18.25
553.3103448275862,17.625
551.5344827586206,19.375
549.7586206896551,20.875
547.9827586206895,19.25
546.2068965517241,16.625
544.4310344827585,16.625
542.655172413793,17.875
540.8793103448276,17.625
539.103448275862,18.25
537.3275862068965,16.875
535.5517241379309,17.0
533.7758620689655,14.5
531.9999999999999,13.125
530.2241379310344,14.5
528.4482758620688,14.625
526.6724137931034,15.625
524.8965517241379,13.5
523.1206896551723,13.125
521.3448275862069,12.875
519.5689655172413,12.25
517.7931034482758,11.875
516.0172413793102,11.375
514.2413793103448,10.25
512.4655172413792,11.125
510.6896551724137,9.625
508.91379310344814,8.75
507.1379310344827,7.875
505.3620689655172,7.375
503.58620689655163,6.75
501.81034482758616,5.625
500.0344827586206,4.5
498.2586206896551,5.25
496.48275862068954,6.5
494.70689655172407,6.875
492.9310344827585,6.875
491.155172413793,7.125
489.37931034482756,10.0
487.603448275862,12.5
485.8275862068965,13.125
484.05172413793093,10.0
482.27586206896547,6.875
480.4999999999999,4.75
478.7241379310344,3.875
476.94827586206884,4.0
475.1724137931034,3.5
473.3965517241378,3.125
471.6206896551723,3.125
469.84482758620686,2.375
468.0689655172413,2.5
466.2931034482758,2.625
464.51724137931024,2.125
462.74137931034477,1.875
460.9655172413792,1.875
459.1896551724137,2.125
457.41379310344814,2.5
455.6379310344827,2.625
453.8620689655172,2.25
452.08620689655163,2.0
450.31034482758616,1.375
448.5344827586206,1.625
446.7586206896551,2.25
444.98275862068954,2.25
443.20689655172407,1.625
441.4310344827585,1.375
439.655172413793,1.5
437.87931034482745,1.125
436.103448275862,1.25
434.3275862068965,1.75
432.55172413793093,1.875
430.77586206896547,1.375
428.9999999999999,0.875
427.2241379310344,0.75
425.44827586206884,1.75
423.67241379310326,1.625
421.8965517241379,1.25
420.1206896551723,1.0
418.34482758620675,0.75
416.5689655172414,0.375
