wavelength,intensity
697.155172413793,2.3125
695.3793103448276,2.875
693.603448275862,2.9375
691.8275862068965,4.0
690.0517241379309,3.8125
688.2758620689655,4.25
686.4999999999999,5.0
684.7241379310344,5.9375
682.9482758620688,6.3125
681.1724137931034,7.3125
679.3965517241379,7.0625
677.6206896551723,7.125
675.8448275862069,7.625
674.0689655172413,9.0625
672.2931034482758,8.9375
670.5172413793102,8.875
668.7413793103448,9.1875
666.9655172413792,9.375
665.1896551724137,10.3125
663.4137931034483,9.75
661.6379310344827,9.6875
659.8620689655172,10.5625
658.0862068965516,11.3125
656.3103448275862,11.375
654.5344827586206,11.5
652.7586206896551,10.875
650.9827586206895,10.5625
649.2068965517241,10.625
647.4310344827586,10.25
645.655172413793,10.4375
643.8793103448276,10.375
642.103448275862,11.1875
640.3275862068965,11.4375
638.5517241379309,11.5
636.7758620689655,10.9375
634.9999999999999,11.5
633.2241379310344,11.125
631.4482758620688,10.75
629.6724137931034,11.1875
627.8965517241379,11.125
626.1206896551723,11.3125
624.3448275862069,11.375
622.5689655172413,11.9375
620.7931034482758,11.4375
619.0172413793102,11.8125
617.2413793103448,13.3125
615.4655172413792,14.0625
613.6896551724137,14.5625
611.9137931034483,15.625
610.1379310344827,15.625
608.3620689655172,15.625
606.5862068965516,16.5625
604.8103448275862,16.8125
603.0344827586206,17.375
601.2586206896551,17.75
599.4827586206895,20.4375
597.7068965517241,20.4375
595.9310344827585,20.625
594.155172413793,22.125
592.3793103448276,22.0625
590.603448275862,22.8125
588.8275862068965,23.625
587.0517241379309,23.25
585.2758620689655,24.3125
583.4999999999999,25.1875
581.7241379310344,25.3125
579.9482758620688,26.0625
578.1724137931034,27.125
576.3965517241379,28.4375
574.6206896551723,31.375
572.8448275862069,34.4375
571.0689655172413,41.5625
569.2931034482758,46.1875
567.5172413793102,42.25
565.7413793103448,34.0625
563.9655172413792,30.1875
562.1896551724137,27.875
560.4137931034481,26.6875
558.6379310344827,26.9375
556.8620689655172,25.8125
555.0862068965516,25.75
553.3103448275862,25.5625
551.5344827586206,24.6875
549.7586206896551,24.3125
547.9827586206895,24.1875
546.2068965517241,23.625
544.4310344827585,24.0
542.655172413793,25.875
540.8793103448276,25.125
539.103448275862,23.1875
537.3275862068965,22.9375
535.5517241379309,23.0
533.7758620689655,22.75
531.9999999999999,22.6875
530.2241379310344,21.8125
528.4482758620688,21.1875
526.6724137931034,22.8125
524.8965517241379,22.5625
523.1206896551723,21.375
521.3448275862069,19.6875
519.5689655172413,18.875
517.7931034482758,15.75
516.0172413793102,15.5
514.2413793103448,15.375
512.4655172413792,14.75
510.6896551724137,14.0625
508.91379310344814,12.8125
507.1379310344827,13.125
505.3620689655172,12.8125
503.58620689655163,11.4375
501.81034482758616,10.625
500.0344827586206,9.875
498.2586206896551,9.125
496.48275862068954,8.6875
494.70689655172407,7.875
492.9310344827585,7.1875
491.155172413793,7.25
489.37931034482756,7.75
487.603448275862,7.4375
485.8275862068965,6.5625
484.05172413793093,7.3125
482.27586206896547,6.375
480.4999999999999,5.8125
478.7241379310344,5.625
476.94827586206884,5.125
475.1724137931034,4.9375
473.3965517241378,5.1875
471.6206896551723,5.8125
469.84482758620686,4.1875
468.0689655172413,3.9375
466.2931034482758,4.3125
464.51724137931024,4.8125
462.74137931034477,4.1875
460.9655172413792,3.75
459.1896551724137,3.25
457.41379310344814,3.5
455.6379310344827,3.8125
453.8620689655172,4.4375
452.08620689655163,4.625
450.31034482758616,4.4375
448.5344827586206,3.8125
446.7586206896551,3.75
444.98275862068954,3.0625
443.20689655172407,2.375
441.4310344827585,2.3125
439.655172413793,2.8125
437.87931034482745,2.6875
436.103448275862,2.125
434.3275862068965,2.4375
432.55172413793093,3.125
430.77586206896547,2.9375
428.9999999999999,1.8125
427.2241379310344,1.8125
425.44827586206884,2.1875
423.67241379310326,2.1875
421.8965517241379,2.0
420.1206896551723,1.8125
418.34482758620675,1.4375
416.5689655172414,1.3125
