wavelength,intensity
697.155172413793,5.6875
695.3793103448276,5.125
693.603448275862,5.75
691.8275862068965,7.3125
690.0517241379309,7.875
688.2758620689655,6.9375
686.4999999999999,6.625
684.7241379310344,8.5
682.9482758620688,9.5
681.1724137931034,10.625
679.3965517241379,11.4375
677.6206896551723,12.25
675.8448275862069,13.5
674.0689655172413,14.75
672.2931034482758,15.625
670.5172413793102,17.3125
668.7413793103448,18.875
666.9655172413792,19.75
665.1896551724137,20.3125
663.4137931034483,20.4375
661.6379310344827,20.75
659.8620689655172,21.4375
658.0862068965516,21.1875
656.3103448275862,20.8125
654.5344827586206,20.3125
652.7586206896551,18.8125
650.9827586206895,18.6875
649.2068965517241,20.0
647.4310344827586,19.625
645.655172413793,18.1875
643.8793103448276,17.8125
642.103448275862,17.9375
640.3275862068965,18.25
638.5517241379309,19.4375
636.7758620689655,20.125
634.9999999999999,19.5
633.2241379310344,20.625
631.4482758620688,19.875
629.6724137931034,18.5625
627.8965517241379,17.5625
626.1206896551723,18.1875
624.3448275862069,19.625
622.5689655172413,19.75
620.7931034482758,18.3125
619.0172413793102,18.5
617.2413793103448,19.375
615.4655172413792,19.625
613.6896551724137,20.625
611.9137931034483,20.875
610.1379310344827,21.5
608.3620689655172,23.0625
606.5862068965516,22.875
604.8103448275862,24.4375
603.0344827586206,25.375
601.2586206896551,25.375
599.4827586206895,25.9375
597.7068965517241,25.5625
595.9310344827585,25.0
594.155172413793,27.125
592.3793103448276,29.5
590.603448275862,30.3125
588.8275862068965,30.8125
587.0517241379309,32.25
585.2758620689655,33.25
583.4999999999999,36.0625
581.7241379310344,35.8125
579.9482758620688,36.625
578.1724137931034,37.6875
576.3965517241379,38.3125
574.6206896551723,37.625
572.8448275862069,38.75
571.0689655172413,42.125
569.2931034482758,48.75
567.5172413793102,49.75
565.7413793103448,45.5
563.9655172413792,43.125
562.1896551724137,41.125
560.4137931034481,40.8125
558.6379310344827,42.0
556.8620689655172,40.25
555.0862068965516,38.75
553.3103448275862,37.375
551.5344827586206,37.6875
549.7586206896551,37.75
547.9827586206895,38.1875
546.2068965517241,39.0625
544.4310344827585,37.5
542.655172413793,36.75
540.8793103448276,38.375
539.103448275862,37.0
537.3275862068965,36.0
535.5517241379309,34.9375
533.7758620689655,35.5625
531.9999999999999,36.75
530.2241379310344,36.25
528.4482758620688,36.0625
526.6724137931034,35.9375
524.8965517241379,33.5625
523.1206896551723,33.5625
521.3448275862069,33.5
519.5689655172413,33.3125
517.7931034482758,30.8125
516.0172413793102,28.4375
514.2413793103448,26.875
512.4655172413792,25.5625
510.6896551724137,26.3125
508.91379310344814,26.8125
507.1379310344827,26.125
505.3620689655172,24.3125
503.58620689655163,23.125
501.81034482758616,22.75
500.0344827586206,21.0
498.2586206896551,20.125
496.48275862068954,19.5
494.70689655172407,18.25
492.9310344827585,16.9375
491.155172413793,15.5
489.37931034482756,15.75
487.603448275862,15.125
485.8275862068965,13.75
484.05172413793093,13.875
482.27586206896547,13.375
480.4999999999999,13.0625
478.7241379310344,12.0625
476.94827586206884,11.5625
475.1724137931034,11.625
473.3965517241378,11.8125
471.6206896551723,11.375
469.84482758620686,10.5625
468.0689655172413,10.4375
466.2931034482758,9.5
464.51724137931024,9.4375
462.74137931034477,9.3125
460.9655172413792,8.375
459.1896551724137,8.6875
457.41379310344814,9.125
455.6379310344827,9.125
453.8620689655172,7.5
452.08620689655163,7.625
450.31034482758616,9.5625
448.5344827586206,7.9375
446.7586206896551,7.25
444.98275862068954,7.625
443.20689655172407,7.1875
441.4310344827585,6.4375
439.655172413793,5.8125
437.87931034482745,6.0
436.103448275862,6.125
434.3275862068965,6.375
432.55172413793093,6.6875
430.77586206896547,6.3125
428.9999999999999,6.0
427.2241379310344,5.9375
425.44827586206884,5.4375
423.67241379310326,6.25
421.8965517241379,6.3125
420.1206896551723,5.625
418.34482758620675,5.5
416.5689655172414,5.25
