wavelength,intensity
697.155172413793,6.0
695.3793103448276,6.3125
693.603448275862,6.125
691.8275862068965,7.25
690.0517241379309,8.0625
688.2758620689655,8.4375
686.4999999999999,8.1875
684.7241379310344,8.375
682.9482758620688,9.5625
681.1724137931034,9.75
679.3965517241379,9.625
677.6206896551723,9.75
675.8448275862069,9.75
674.0689655172413,10.0625
672.2931034482758,10.1875
670.5172413793102,11.375
668.7413793103448,12.375
666.9655172413792,12.5
665.1896551724137,12.375
663.4137931034483,11.9375
661.6379310344827,12.125
659.8620689655172,12.375
658.0862068965516,13.5
656.3103448275862,12.6875
654.5344827586206,12.1875
652.7586206896551,11.1875
650.9827586206895,11.6875
649.2068965517241,11.875
647.4310344827586,11.8125
645.655172413793,13.125
643.8793103448276,13.25
642.103448275862,12.625
640.3275862068965,13.4375
638.5517241379309,13.125
636.7758620689655,13.75
634.9999999999999,13.375
633.2241379310344,14.3125
631.4482758620688,15.75
629.6724137931034,15.8125
627.8965517241379,14.3125
626.1206896551723,15.1875
624.3448275862069,15.9375
622.5689655172413,17.25
620.7931034482758,19.0
619.0172413793102,20.125
617.2413793103448,21.5
615.4655172413792,21.625
613.6896551724137,22.0
611.9137931034483,24.5
610.1379310344827,26.25
608.3620689655172,25.6875
606.5862068965516,27.0
604.8103448275862,28.25
603.0344827586206,29.75
601.2586206896551,30.625
599.4827586206895,31.75
597.7068965517241,31.9375
595.9310344827585,33.3125
594.155172413793,35.25
592.3793103448276,36.875
590.603448275862,39.6875
588.8275862068965,38.9375
587.0517241379309,37.8125
585.2758620689655,37.4375
583.4999999999999,38.375
581.7241379310344,39.0625
579.9482758620688,38.5
578.1724137931034,40.6875
576.3965517241379,41.3125
574.6206896551723,41.5
572.8448275862069,42.375
571.0689655172413,43.0
569.2931034482758,44.125
567.5172413793102,44.0625
565.7413793103448,43.9375
563.9655172413792,44.5
562.1896551724137,45.3125
560.4137931034481,44.4375
558.6379310344827,45.3125
556.8620689655172,44.625
555.0862068965516,44.125
553.3103448275862,44.625
551.5344827586206,45.3125
549.7586206896551,44.5
547.9827586206895,43.5
546.2068965517241,42.375
544.4310344827585,41.8125
542.655172413793,42.1875
540.8793103448276,42.9375
539.103448275862,42.875
537.3275862068965,47.4375
535.5517241379309,57.0625
533.7758620689655,62.125
531.9999999999999,60.125
530.2241379310344,53.4375
528.4482758620688,46.375
526.6724137931034,39.4375
524.8965517241379,34.6875
523.1206896551723,32.5
521.3448275862069,30.4375
519.5689655172413,29.4375
517.7931034482758,28.125
516.0172413793102,25.75
514.2413793103448,23.5625
512.4655172413792,21.9375
510.6896551724137,20.8125
508.91379310344814,20.6875
507.1379310344827,19.875
505.3620689655172,18.8125
503.58620689655163,16.6875
501.81034482758616,15.6875
500.0344827586206,15.1875
498.2586206896551,15.1875
496.48275862068954,14.875
494.70689655172407,14.8125
492.9310344827585,13.9375
491.155172413793,13.75
489.37931034482756,13.8125
487.603448275862,13.5625
485.8275862068965,12.6875
484.05172413793093,12.375
482.27586206896547,12.1875
480.4999999999999,11.1875
478.7241379310344,10.1875
476.94827586206884,9.4375
475.1724137931034,9.875
473.3965517241378,10.3125
471.6206896551723,10.8125
469.84482758620686,9.375
468.0689655172413,9.0
466.2931034482758,8.5625
464.51724137931024,8.125
462.74137931034477,7.75
460.9655172413792,7.0625
459.1896551724137,6.9375
457.41379310344814,7.375
455.6379310344827,7.6875
453.8620689655172,7.25
452.08620689655163,7.1875
450.31034482758616,7.125
448.5344827586206,6.6875
446.7586206896551,6.375
444.98275862068954,6.4375
443.20689655172407,6.0625
441.4310344827585,5.5625
439.655172413793,5.1875
437.87931034482745,5.375
436.103448275862,5.3125
434.3275862068965,5.125
432.55172413793093,4.875
430.77586206896547,5.25
428.9999999999999,5.8125
427.2241379310344,5.25
425.44827586206884,5.25
423.67241379310326,5.3125
421.8965517241379,5.3125
420.1206896551723,5.0
418.34482758620675,4.125
416.5689655172414,4.25
