wavelength,intensity
697.155172413793,0
695.3793103448276,1
693.603448275862,1
691.8275862068965,0
690.0517241379309,1
688.2758620689655,1
686.4999999999999,1
684.7241379310344,1
682.9482758620688,1
681.1724137931034,2
679.3965517241379,3
677.6206896551723,1
675.8448275862069,0
674.0689655172413,1
672.2931034482758,1
670.5172413793102,2
668.7413793103448,4
666.9655172413792,9
665.1896551724137,16
663.4137931034483,13
661.6379310344827,12
659.8620689655172,14
658.0862068965516,11
656.3103448275862,4
654.5344827586206,3
652.7586206896551,3
650.9827586206895,3
649.2068965517241,2
647.4310344827586,2
645.655172413793,1
643.8793103448276,1
642.103448275862,2
640.3275862068965,2
638.5517241379309,1
636.7758620689655,2
634.9999999999999,2
633.2241379310344,1
631.4482758620688,1
629.6724137931034,2
627.8965517241379,5
626.1206896551723,6
624.3448275862069,3
622.5689655172413,1
620.7931034482758,2
619.0172413793102,4
617.2413793103448,4
615.4655172413792,4
613.6896551724137,4
611.9137931034483,3
610.1379310344827,3
608.3620689655172,3
606.5862068965516,2
604.8103448275862,1
603.0344827586206,2
601.2586206896551,2
599.4827586206895,2
597.7068965517241,2
595.9310344827585,1
594.155172413793,1
592.3793103448276,2
590.603448275862,1
588.8275862068965,2
587.0517241379309,2
585.2758620689655,1
583.4999999999999,1
581.7241379310344,3
579.9482758620688,3
578.1724137931034,2
576.3965517241379,2
574.6206896551723,2
572.8448275862069,3
571.0689655172413,5
569.2931034482758,11
567.5172413793102,20
565.7413793103448,57
563.9655172413792,133
562.1896551724137,183
560.4137931034481,162
558.6379310344827,86
556.8620689655172,39
555.0862068965516,18
553.3103448275862,13
551.5344827586206,7
549.7586206896551,6
547.9827586206895,5
546.2068965517241,6
544.4310344827585,6
542.655172413793,4
540.8793103448276,5
539.103448275862,5
537.3275862068965,7
535.5517241379309,5
533.7758620689655,6
531.9999999999999,6
530.2241379310344,15
528.4482758620688,27
526.6724137931034,30
524.8965517241379,15
523.1206896551723,7
521.3448275862069,3
519.5689655172413,3
517.7931034482758,3
516.0172413793102,4
514.2413793103448,2
512.4655172413792,3
510.6896551724137,2
508.91379310344814,2
507.1379310344827,1
505.3620689655172,2
503.58620689655163,2
501.81034482758616,1
500.0344827586206,0
498.2586206896551,0
496.48275862068954,0
494.70689655172407,0
492.9310344827585,1
491.155172413793,1
489.37931034482756,0
487.603448275862,1
485.8275862068965,1
484.05172413793093,1
482.27586206896547,1
480.4999999999999,0
478.7241379310344,2
476.94827586206884,4
475.1724137931034,3
473.3965517241378,1
471.6206896551723,0
469.84482758620686,1
468.0689655172413,0
466.2931034482758,0
464.51724137931024,0
462.74137931034477,1
460.9655172413792,1
459.1896551724137,0
457.41379310344814,0
455.6379310344827,1
453.8620689655172,0
452.08620689655163,1
450.31034482758616,2
448.5344827586206,2
446.7586206896551,1
444.98275862068954,1
443.20689655172407,1
441.4310344827585,1
439.655172413793,1
437.87931034482745,0
436.103448275862,3
434.3275862068965,3
432.55172413793093,2
430.77586206896547,1
428.9999999999999,1
427.2241379310344,1
425.44827586206884,0
423.67241379310326,0
421.8965517241379,0
420.1206896551723,1
418.34482758620675,0
416.5689655172414,1
,
